id_usuario_x_identificador;fecha_alta;id_identificador;id_usuario;id_usuario_alta
1533454;2024-08-26 12:28:34,000;1426420;42660;34588
1533455;2024-08-26 12:28:34,000;1426421;42660;34588
1533456;2024-08-26 12:28:34,000;1426422;42660;34588
1533457;2024-08-26 12:28:34,000;1426426;42660;34588
1533458;2024-08-26 12:28:34,000;1426423;42660;34588
1533459;2024-08-26 12:28:34,000;1426424;42660;34588
1533460;2024-08-26 12:28:34,000;1426425;42660;34588
1533461;2024-08-26 12:28:34,000;1426428;42660;34588
1533462;2024-08-26 12:28:34,000;1426429;42660;34588
1533463;2024-08-26 12:28:34,000;1426430;42660;34588
1533464;2024-08-26 12:28:34,000;1426443;42660;34588
1533465;2024-08-26 12:28:34,000;1426444;42660;34588
1533466;2024-08-26 12:28:34,000;1426445;42660;34588
1533467;2024-08-26 12:28:34,000;1426446;42660;34588
1533468;2024-08-26 12:28:34,000;1426447;42660;34588
1533469;2024-08-26 12:28:34,000;1426449;42660;34588
1533470;2024-08-26 12:28:34,000;1426450;42660;34588
1533471;2024-08-26 12:28:34,000;1426448;42660;34588
1533472;2024-08-26 12:28:34,000;1426451;42660;34588
1533473;2024-08-26 12:28:34,000;1426452;42660;34588
1533474;2024-08-26 12:28:34,000;1426453;42660;34588
1533475;2024-08-26 12:28:34,000;1426454;42660;34588
1533476;2024-08-26 12:28:34,000;1426455;42660;34588
1533477;2024-08-26 12:28:34,000;1426456;42660;34588
1533478;2024-08-26 12:28:34,000;1426457;42660;34588
1533479;2024-08-26 12:28:34,000;1426458;42660;34588
1533480;2024-08-26 12:28:34,000;1426459;42660;34588
1533481;2024-08-26 12:28:34,000;1426460;42660;34588
1533482;2024-08-26 12:28:34,000;1426461;42660;34588
1533483;2024-08-26 12:28:34,000;1426462;42660;34588
1533484;2024-08-26 12:28:34,000;1426463;42660;34588
1533485;2024-08-26 12:28:34,000;1426464;42660;34588
1533486;2024-08-26 12:28:34,000;1426465;42660;34588
1533487;2024-08-26 12:28:34,000;1426466;42660;34588
1533488;2024-08-26 12:28:34,000;1426467;42660;34588
1533489;2024-08-26 12:28:34,000;1426501;42660;34588
1533490;2024-08-26 12:28:34,000;1426510;42660;34588
1533491;2024-08-26 12:28:34,000;1426498;42660;34588
1533492;2024-08-26 12:28:34,000;1426499;42660;34588
1533493;2024-08-26 12:28:34,000;1426500;42660;34588
1533494;2024-08-26 12:28:34,000;1426482;42660;34588
1533495;2024-08-26 12:28:34,000;1426481;42660;34588
1533496;2024-08-26 12:28:34,000;1426480;42660;34588
1533497;2024-08-26 12:28:34,000;1426478;42660;34588
1533498;2024-08-26 12:28:34,000;1426476;42660;34588
1533499;2024-08-26 12:28:34,000;1426474;42660;34588
1533500;2024-08-26 12:28:34,000;1426472;42660;34588
1533501;2024-08-26 12:28:34,000;1426468;42660;34588
1533502;2024-08-26 12:28:34,000;1426470;42660;34588
1533503;2024-08-26 12:28:34,000;1426483;42660;34588
1533504;2024-08-26 12:28:34,000;1424446;42660;34588
1533505;2024-08-26 12:28:34,000;1424447;42660;34588
1533506;2024-08-26 12:28:34,000;1424448;42660;34588
1533507;2024-08-26 12:28:34,000;1426471;42660;34588
1533508;2024-08-26 12:28:34,000;1426473;42660;34588
1533509;2024-08-26 12:28:34,000;1426477;42660;34588
1533510;2024-08-26 12:28:34,000;1426475;42660;34588
1533511;2024-08-26 12:28:34,000;1426479;42660;34588
1533512;2024-08-26 12:28:34,000;1426484;42660;34588
1533513;2024-08-26 12:28:34,000;1426509;42660;34588
1533514;2024-08-26 12:28:34,000;1426504;42660;34588
1533515;2024-08-26 12:28:34,000;1426503;42660;34588
1533516;2024-08-26 12:28:34,000;1426496;42660;34588
1533517;2024-08-26 12:28:34,000;1426494;42660;34588
1533518;2024-08-26 12:28:34,000;1426492;42660;34588
1533519;2024-08-26 12:28:34,000;1426491;42660;34588
1533520;2024-08-26 12:28:34,000;1426490;42660;34588
1533521;2024-08-26 12:28:34,000;1426489;42660;34588
1533522;2024-08-26 12:28:34,000;1426485;42660;34588
1533523;2024-08-26 12:28:34,000;1426486;42660;34588
1533524;2024-08-26 12:28:34,000;1426487;42660;34588
1533525;2024-08-26 12:28:34,000;1426488;42660;34588
1533526;2024-08-26 12:28:34,000;1426469;42660;34588
1533527;2024-08-26 12:28:34,000;1426415;42661;34588
1533528;2024-08-26 12:28:34,000;1426416;42661;34588
1533529;2024-08-26 12:28:34,000;1426417;42661;34588
1533530;2024-08-26 12:28:34,000;1426418;42661;34588
1533531;2024-08-26 12:28:34,000;1426419;42661;34588
1533532;2024-08-26 12:28:34,000;1426420;42661;34588
1533533;2024-08-26 12:28:34,000;1426421;42661;34588
1533534;2024-08-26 12:28:34,000;1426422;42661;34588
1533535;2024-08-26 12:28:34,000;1426426;42661;34588
1533536;2024-08-26 12:28:34,000;1426423;42661;34588
1533537;2024-08-26 12:28:34,000;1426424;42661;34588
1533538;2024-08-26 12:28:34,000;1426425;42661;34588
1533539;2024-08-26 12:28:34,000;1426428;42661;34588
1533540;2024-08-26 12:28:34,000;1426429;42661;34588
1533541;2024-08-26 12:28:34,000;1426430;42661;34588
1533542;2024-08-26 12:28:34,000;1426443;42661;34588
1533543;2024-08-26 12:28:34,000;1426444;42661;34588
1533544;2024-08-26 12:28:34,000;1426445;42661;34588
1533545;2024-08-26 12:28:34,000;1426446;42661;34588
1533546;2024-08-26 12:28:34,000;1426447;42661;34588
1533547;2024-08-26 12:28:34,000;1426449;42661;34588
1533548;2024-08-26 12:28:34,000;1426450;42661;34588
1533549;2024-08-26 12:28:34,000;1426448;42661;34588
1533550;2024-08-26 12:28:34,000;1426451;42661;34588
1533551;2024-08-26 12:28:34,000;1426452;42661;34588
1533552;2024-08-26 12:28:34,000;1426453;42661;34588
1533553;2024-08-26 12:28:34,000;1426454;42661;34588
1533554;2024-08-26 12:28:34,000;1426455;42661;34588
1533555;2024-08-26 12:28:34,000;1426456;42661;34588
1533556;2024-08-26 12:28:34,000;1426457;42661;34588
1533557;2024-08-26 12:28:34,000;1426458;42661;34588
1533558;2024-08-26 12:28:34,000;1426459;42661;34588
1533559;2024-08-26 12:28:34,000;1426460;42661;34588
1533560;2024-08-26 12:28:34,000;1426461;42661;34588
1533561;2024-08-26 12:28:34,000;1426462;42661;34588
1533562;2024-08-26 12:28:34,000;1426463;42661;34588
1533563;2024-08-26 12:28:34,000;1426464;42661;34588
1533564;2024-08-26 12:28:34,000;1426465;42661;34588
1533565;2024-08-26 12:28:34,000;1426466;42661;34588
1533566;2024-08-26 12:28:34,000;1426467;42661;34588
1533567;2024-08-26 12:28:34,000;1426501;42661;34588
1533568;2024-08-26 12:28:34,000;1426510;42661;34588
1533569;2024-08-26 12:28:34,000;1426498;42661;34588
1533570;2024-08-26 12:28:34,000;1426499;42661;34588
1533571;2024-08-26 12:28:34,000;1426500;42661;34588
1533572;2024-08-26 12:28:34,000;1426482;42661;34588
1533573;2024-08-26 12:28:34,000;1426481;42661;34588
1533574;2024-08-26 12:28:34,000;1426480;42661;34588
1533575;2024-08-26 12:28:34,000;1426478;42661;34588
1533576;2024-08-26 12:28:34,000;1426476;42661;34588
1533577;2024-08-26 12:28:34,000;1426474;42661;34588
1533578;2024-08-26 12:28:34,000;1426472;42661;34588
1533579;2024-08-26 12:28:34,000;1426468;42661;34588
1533580;2024-08-26 12:28:34,000;1426470;42661;34588
1533581;2024-08-26 12:28:34,000;1426483;42661;34588
1533582;2024-08-26 12:28:34,000;1424446;42661;34588
1533583;2024-08-26 12:28:34,000;1424447;42661;34588
1533584;2024-08-26 12:28:34,000;1424448;42661;34588
1533585;2024-08-26 12:28:34,000;1426471;42661;34588
1533586;2024-08-26 12:28:34,000;1426473;42661;34588
1533587;2024-08-26 12:28:34,000;1426477;42661;34588
1533588;2024-08-26 12:28:34,000;1426475;42661;34588
1533589;2024-08-26 12:28:34,000;1426479;42661;34588
1533590;2024-08-26 12:28:34,000;1426484;42661;34588
1533591;2024-08-26 12:28:34,000;1426509;42661;34588
1533592;2024-08-26 12:28:34,000;1426504;42661;34588
1533593;2024-08-26 12:28:34,000;1426503;42661;34588
1533594;2024-08-26 12:28:34,000;1426496;42661;34588
1533595;2024-08-26 12:28:34,000;1426494;42661;34588
1533596;2024-08-26 12:28:34,000;1426492;42661;34588
1533597;2024-08-26 12:28:34,000;1426491;42661;34588
1533598;2024-08-26 12:28:34,000;1426490;42661;34588
1533599;2024-08-26 12:28:34,000;1426489;42661;34588
1533600;2024-08-26 12:28:34,000;1426485;42661;34588
1533601;2024-08-26 12:28:34,000;1426486;42661;34588
1533602;2024-08-26 12:28:34,000;1426487;42661;34588
1533603;2024-08-26 12:28:34,000;1426488;42661;34588
1533604;2024-08-26 12:28:34,000;1426469;42661;34588
1533605;2024-08-26 12:28:34,000;1426415;42662;34588
1533606;2024-08-26 12:28:34,000;1426416;42662;34588
1533607;2024-08-26 12:28:34,000;1426417;42662;34588
1533608;2024-08-26 12:28:34,000;1426418;42662;34588
1533609;2024-08-26 12:28:34,000;1426419;42662;34588
1533610;2024-08-26 12:28:34,000;1426420;42662;34588
1533611;2024-08-26 12:28:34,000;1426421;42662;34588
1533612;2024-08-26 12:28:34,000;1426422;42662;34588
1533613;2024-08-26 12:28:34,000;1426426;42662;34588
1533614;2024-08-26 12:28:34,000;1426423;42662;34588
1533615;2024-08-26 12:28:34,000;1426424;42662;34588
1533616;2024-08-26 12:28:34,000;1426425;42662;34588
1533617;2024-08-26 12:28:34,000;1426428;42662;34588
1533618;2024-08-26 12:28:34,000;1426429;42662;34588
1533619;2024-08-26 12:28:34,000;1426430;42662;34588
1533620;2024-08-26 12:28:34,000;1426443;42662;34588
1533621;2024-08-26 12:28:34,000;1426444;42662;34588
1533622;2024-08-26 12:28:34,000;1426445;42662;34588
1533623;2024-08-26 12:28:34,000;1426446;42662;34588
1533624;2024-08-26 12:28:34,000;1426447;42662;34588
1533625;2024-08-26 12:28:34,000;1426449;42662;34588
1533626;2024-08-26 12:28:34,000;1426450;42662;34588
1533627;2024-08-26 12:28:34,000;1426448;42662;34588
1533628;2024-08-26 12:28:34,000;1426451;42662;34588
1533629;2024-08-26 12:28:34,000;1426452;42662;34588
1533630;2024-08-26 12:28:34,000;1426453;42662;34588
1533631;2024-08-26 12:28:34,000;1426454;42662;34588
1533632;2024-08-26 12:28:34,000;1426455;42662;34588
1533633;2024-08-26 12:28:34,000;1426456;42662;34588
1533634;2024-08-26 12:28:34,000;1426457;42662;34588
1533635;2024-08-26 12:28:34,000;1426458;42662;34588
1533636;2024-08-26 12:28:34,000;1426459;42662;34588
1533637;2024-08-26 12:28:34,000;1426460;42662;34588
1533638;2024-08-26 12:28:34,000;1426461;42662;34588
1533639;2024-08-26 12:28:34,000;1426462;42662;34588
1533640;2024-08-26 12:28:34,000;1426463;42662;34588
1533641;2024-08-26 12:28:34,000;1426464;42662;34588
1533642;2024-08-26 12:28:34,000;1426465;42662;34588
1533643;2024-08-26 12:28:34,000;1426466;42662;34588
1533644;2024-08-26 12:28:34,000;1426467;42662;34588
1533645;2024-08-26 12:28:34,000;1426501;42662;34588
1533646;2024-08-26 12:28:34,000;1426510;42662;34588
1533647;2024-08-26 12:28:34,000;1426498;42662;34588
1533648;2024-08-26 12:28:34,000;1426499;42662;34588
1533649;2024-08-26 12:28:34,000;1426500;42662;34588
1533650;2024-08-26 12:28:34,000;1426482;42662;34588
1533651;2024-08-26 12:28:34,000;1426481;42662;34588
1533652;2024-08-26 12:28:34,000;1426480;42662;34588
1533653;2024-08-26 12:28:34,000;1426478;42662;34588
1533654;2024-08-26 12:28:34,000;1426476;42662;34588
1533655;2024-08-26 12:28:34,000;1426474;42662;34588
1533656;2024-08-26 12:28:34,000;1426472;42662;34588
1533657;2024-08-26 12:28:34,000;1426468;42662;34588
1533658;2024-08-26 12:28:34,000;1426470;42662;34588
1533659;2024-08-26 12:28:34,000;1426483;42662;34588
1533660;2024-08-26 12:28:34,000;1424446;42662;34588
1533661;2024-08-26 12:28:34,000;1424447;42662;34588
1533662;2024-08-26 12:28:34,000;1424448;42662;34588
1533663;2024-08-26 12:28:34,000;1426471;42662;34588
1533664;2024-08-26 12:28:34,000;1426473;42662;34588
1533665;2024-08-26 12:28:34,000;1426477;42662;34588
1533666;2024-08-26 12:28:34,000;1426475;42662;34588
1533667;2024-08-26 12:28:34,000;1426479;42662;34588
1533668;2024-08-26 12:28:34,000;1426484;42662;34588
1533669;2024-08-26 12:28:34,000;1426509;42662;34588
1533670;2024-08-26 12:28:34,000;1426504;42662;34588
1533671;2024-08-26 12:28:34,000;1426503;42662;34588
1533672;2024-08-26 12:28:34,000;1426496;42662;34588
1533673;2024-08-26 12:28:34,000;1426494;42662;34588
1533674;2024-08-26 12:28:34,000;1426492;42662;34588
1533675;2024-08-26 12:28:34,000;1426491;42662;34588
1533676;2024-08-26 12:28:34,000;1426490;42662;34588
1533677;2024-08-26 12:28:34,000;1426489;42662;34588
1533678;2024-08-26 12:28:34,000;1426485;42662;34588
1533679;2024-08-26 12:28:34,000;1426486;42662;34588
1533680;2024-08-26 12:28:34,000;1426487;42662;34588
1533681;2024-08-26 12:28:34,000;1426488;42662;34588
1533682;2024-08-26 12:28:34,000;1426469;42662;34588
1533683;2024-08-26 12:28:34,000;1426415;42663;34588
1533684;2024-08-26 12:28:34,000;1426416;42663;34588
1533685;2024-08-26 12:28:34,000;1426417;42663;34588
1533686;2024-08-26 12:28:34,000;1426418;42663;34588
1533687;2024-08-26 12:28:34,000;1426419;42663;34588
1533688;2024-08-26 12:28:34,000;1426420;42663;34588
1533689;2024-08-26 12:28:34,000;1426421;42663;34588
1533690;2024-08-26 12:28:34,000;1426422;42663;34588
1533691;2024-08-26 12:28:34,000;1426426;42663;34588
1533692;2024-08-26 12:28:34,000;1426423;42663;34588
1533693;2024-08-26 12:28:34,000;1426424;42663;34588
1533694;2024-08-26 12:28:34,000;1426425;42663;34588
1533695;2024-08-26 12:28:34,000;1426428;42663;34588
1533696;2024-08-26 12:28:34,000;1426429;42663;34588
1533697;2024-08-26 12:28:34,000;1426430;42663;34588
1533698;2024-08-26 12:28:34,000;1426443;42663;34588
1533699;2024-08-26 12:28:34,000;1426444;42663;34588
1533700;2024-08-26 12:28:34,000;1426445;42663;34588
1533701;2024-08-26 12:28:34,000;1426446;42663;34588
1533702;2024-08-26 12:28:34,000;1426447;42663;34588
1533703;2024-08-26 12:28:34,000;1426449;42663;34588
1533704;2024-08-26 12:28:34,000;1426450;42663;34588
1533705;2024-08-26 12:28:34,000;1426448;42663;34588
1533706;2024-08-26 12:28:34,000;1426451;42663;34588
1533707;2024-08-26 12:28:34,000;1426452;42663;34588
1533708;2024-08-26 12:28:34,000;1426453;42663;34588
1533709;2024-08-26 12:28:34,000;1426454;42663;34588
1533710;2024-08-26 12:28:34,000;1426455;42663;34588
1533711;2024-08-26 12:28:34,000;1426456;42663;34588
1533712;2024-08-26 12:28:34,000;1426457;42663;34588
1533713;2024-08-26 12:28:34,000;1426458;42663;34588
1533714;2024-08-26 12:28:34,000;1426459;42663;34588
1533715;2024-08-26 12:28:34,000;1426460;42663;34588
1533716;2024-08-26 12:28:34,000;1426461;42663;34588
1533717;2024-08-26 12:28:34,000;1426462;42663;34588
1533718;2024-08-26 12:28:34,000;1426463;42663;34588
1533719;2024-08-26 12:28:34,000;1426464;42663;34588
1533720;2024-08-26 12:28:34,000;1426465;42663;34588
1533721;2024-08-26 12:28:34,000;1426466;42663;34588
1533722;2024-08-26 12:28:34,000;1426467;42663;34588
1533723;2024-08-26 12:28:34,000;1426501;42663;34588
1533724;2024-08-26 12:28:34,000;1426510;42663;34588
1533725;2024-08-26 12:28:34,000;1426498;42663;34588
1533726;2024-08-26 12:28:34,000;1426499;42663;34588
1533727;2024-08-26 12:28:34,000;1426500;42663;34588
1533728;2024-08-26 12:28:34,000;1426482;42663;34588
1533729;2024-08-26 12:28:34,000;1426481;42663;34588
1533730;2024-08-26 12:28:34,000;1426480;42663;34588
1533731;2024-08-26 12:28:34,000;1426478;42663;34588
1533732;2024-08-26 12:28:34,000;1426476;42663;34588
1533733;2024-08-26 12:28:34,000;1426474;42663;34588
1533734;2024-08-26 12:28:34,000;1426472;42663;34588
1533735;2024-08-26 12:28:34,000;1426468;42663;34588
1533736;2024-08-26 12:28:34,000;1426470;42663;34588
1533737;2024-08-26 12:28:34,000;1426483;42663;34588
1533738;2024-08-26 12:28:34,000;1424446;42663;34588
1533739;2024-08-26 12:28:34,000;1424447;42663;34588
1533740;2024-08-26 12:28:34,000;1424448;42663;34588
1533741;2024-08-26 12:28:34,000;1426471;42663;34588
1533742;2024-08-26 12:28:34,000;1426473;42663;34588
1533743;2024-08-26 12:28:34,000;1426477;42663;34588
1533744;2024-08-26 12:28:34,000;1426475;42663;34588
1533745;2024-08-26 12:28:34,000;1426479;42663;34588
1533746;2024-08-26 12:28:34,000;1426484;42663;34588
1533747;2024-08-26 12:28:34,000;1426509;42663;34588
1533748;2024-08-26 12:28:34,000;1426504;42663;34588
1533749;2024-08-26 12:28:34,000;1426503;42663;34588
1533750;2024-08-26 12:28:34,000;1426496;42663;34588
1533751;2024-08-26 12:28:34,000;1426494;42663;34588
1533752;2024-08-26 12:28:34,000;1426492;42663;34588
1533753;2024-08-26 12:28:34,000;1426491;42663;34588
1533754;2024-08-26 12:28:34,000;1426490;42663;34588
1533755;2024-08-26 12:28:34,000;1426489;42663;34588
1533756;2024-08-26 12:28:34,000;1426485;42663;34588
1533757;2024-08-26 12:28:34,000;1426486;42663;34588
1533758;2024-08-26 12:28:34,000;1426487;42663;34588
1533759;2024-08-26 12:28:34,000;1426488;42663;34588
1533760;2024-08-26 12:28:34,000;1426469;42663;34588
1533315;2024-08-26 12:28:34,000;1426448;42658;34588
1533316;2024-08-26 12:28:34,000;1426451;42658;34588
1533317;2024-08-26 12:28:34,000;1426452;42658;34588
1533318;2024-08-26 12:28:34,000;1426453;42658;34588
1533319;2024-08-26 12:28:34,000;1426454;42658;34588
1533320;2024-08-26 12:28:34,000;1426455;42658;34588
1533321;2024-08-26 12:28:34,000;1426456;42658;34588
1533322;2024-08-26 12:28:34,000;1426457;42658;34588
1533323;2024-08-26 12:28:34,000;1426458;42658;34588
1533324;2024-08-26 12:28:34,000;1426459;42658;34588
1533325;2024-08-26 12:28:34,000;1426460;42658;34588
1533326;2024-08-26 12:28:34,000;1426461;42658;34588
1533327;2024-08-26 12:28:34,000;1426462;42658;34588
1533328;2024-08-26 12:28:34,000;1426463;42658;34588
1533329;2024-08-26 12:28:34,000;1426464;42658;34588
1533330;2024-08-26 12:28:34,000;1426465;42658;34588
1533331;2024-08-26 12:28:34,000;1426466;42658;34588
1533332;2024-08-26 12:28:34,000;1426467;42658;34588
1533333;2024-08-26 12:28:34,000;1426501;42658;34588
1533334;2024-08-26 12:28:34,000;1426510;42658;34588
1533335;2024-08-26 12:28:34,000;1426498;42658;34588
1533336;2024-08-26 12:28:34,000;1426499;42658;34588
1533337;2024-08-26 12:28:34,000;1426500;42658;34588
1533338;2024-08-26 12:28:34,000;1426482;42658;34588
1533339;2024-08-26 12:28:34,000;1426481;42658;34588
1533340;2024-08-26 12:28:34,000;1426480;42658;34588
1533341;2024-08-26 12:28:34,000;1426478;42658;34588
1533342;2024-08-26 12:28:34,000;1426476;42658;34588
1533343;2024-08-26 12:28:34,000;1426474;42658;34588
1533344;2024-08-26 12:28:34,000;1426472;42658;34588
1533345;2024-08-26 12:28:34,000;1426468;42658;34588
1533346;2024-08-26 12:28:34,000;1426470;42658;34588
1533347;2024-08-26 12:28:34,000;1426483;42658;34588
1533348;2024-08-26 12:28:34,000;1424446;42658;34588
1533349;2024-08-26 12:28:34,000;1424447;42658;34588
1533350;2024-08-26 12:28:34,000;1424448;42658;34588
1533351;2024-08-26 12:28:34,000;1426471;42658;34588
1533352;2024-08-26 12:28:34,000;1426473;42658;34588
1533353;2024-08-26 12:28:34,000;1426477;42658;34588
1533354;2024-08-26 12:28:34,000;1426475;42658;34588
1533355;2024-08-26 12:28:34,000;1426479;42658;34588
1533356;2024-08-26 12:28:34,000;1426484;42658;34588
1533357;2024-08-26 12:28:34,000;1426509;42658;34588
1533358;2024-08-26 12:28:34,000;1426504;42658;34588
1533359;2024-08-26 12:28:34,000;1426503;42658;34588
1533360;2024-08-26 12:28:34,000;1426496;42658;34588
1533361;2024-08-26 12:28:34,000;1426494;42658;34588
1533362;2024-08-26 12:28:34,000;1426492;42658;34588
1533363;2024-08-26 12:28:34,000;1426491;42658;34588
1533364;2024-08-26 12:28:34,000;1426490;42658;34588
1533365;2024-08-26 12:28:34,000;1426489;42658;34588
1533366;2024-08-26 12:28:34,000;1426485;42658;34588
1533367;2024-08-26 12:28:34,000;1426486;42658;34588
1533368;2024-08-26 12:28:34,000;1426487;42658;34588
1533369;2024-08-26 12:28:34,000;1426488;42658;34588
1533370;2024-08-26 12:28:34,000;1426469;42658;34588
1533371;2024-08-26 12:28:34,000;1426415;42659;34588
1533372;2024-08-26 12:28:34,000;1426416;42659;34588
1533373;2024-08-26 12:28:34,000;1426417;42659;34588
1533374;2024-08-26 12:28:34,000;1426418;42659;34588
1533375;2024-08-26 12:28:34,000;1426419;42659;34588
1533376;2024-08-26 12:28:34,000;1426420;42659;34588
